parameterization,ell,z_m,kr_bg_m-1,w0_bg_m,lg_r_rms_m,bg_r_rms_m,relative_difference_percent
fixed_product_adjust_kr,20,500.0,113.7522338162968,0.02637310845996066,0.08205428137573587,0.08205428284090237,1.78560640279513e-06
fixed_product_adjust_kr,20,562.5,113.7522338162968,0.02637310845996066,0.08232963581922556,0.08232963768807335,2.269957550840865e-06
fixed_product_adjust_kr,20,625.0,113.7522338162968,0.02637310845996066,0.08263629931412947,0.0826363016313652,2.8041378375594008e-06
fixed_product_adjust_kr,20,687.5,113.7522338162968,0.02637310845996066,0.0829739245021719,0.0829739273096049,3.383512363981501e-06
fixed_product_adjust_kr,20,750.0,113.7522338162968,0.02637310845996066,0.08334213477607905,0.08334213811542239,4.006788825944308e-06
fixed_product_adjust_kr,20,812.5,113.7522338162968,0.02637310845996066,0.08374052745060437,0.08374053136440113,4.6737187811621374e-06
fixed_product_adjust_kr,20,875.0,113.7522338162968,0.02637310845996066,0.08416867217443623,0.0841686766954883,5.371419029885865e-06
fixed_product_adjust_kr,20,937.5,113.7522338162968,0.02637310845996066,0.08462612161507738,0.08462612679864144,6.125253013094954e-06
fixed_product_adjust_kr,20,1000.0,113.7522338162968,0.02637310845996066,0.08511239844084646,0.08511240430945717,6.895130223104294e-06
fixed_kr_adjust_w0,1,0.0,150.0,0.048533184894674626,0.025,0.025000099278642426,0.00039711456970015213
fixed_kr_adjust_w0,1,62.5,150.0,0.048533184894674626,0.025005071066585213,0.025018279453627137,0.05282283344346946
fixed_kr_adjust_w0,1,125.0,150.0,0.048533184894674626,0.025020278099571705,0.025072740884338796,0.20968106173044213
fixed_kr_adjust_w0,1,187.5,150.0,0.048533184894674626,0.02504560264464796,0.025163247833393514,0.46972392884582187
fixed_kr_adjust_w0,1,250.0,150.0,0.048533184894674626,0.025081014028934905,0.025289413792866835,0.830906452552148
fixed_kr_adjust_w0,1,312.5,150.0,0.048533184894674626,0.025126469751716184,0.025450707703235022,1.2904238228559404
fixed_kr_adjust_w0,1,375.0,150.0,0.048533184894674626,0.025181915084726714,0.025646467091457247,1.8447842634982594
fixed_kr_adjust_w0,1,437.5,150.0,0.048533184894674626,0.025247284710031567,0.025875909867378026,2.4898723350502965
fixed_kr_adjust_w0,1,500.0,150.0,0.048533184894674626,0.025322501039165078,0.02613815043421082,3.2210459534949396
fixed_kr_adjust_w0,1,562.5,150.0,0.048533184894674626,0.025407477564117896,0.026432209104309094,4.033188802805011
fixed_kr_adjust_w0,1,625.0,150.0,0.048533184894674626,0.025502116161911514,0.026757040168076902,4.920862246089486
fixed_kr_adjust_w0,1,687.5,150.0,0.048533184894674626,0.025606309131885847,0.02711153613732299,5.8783442693144
fixed_kr_adjust_w0,1,750.0,150.0,0.048533184894674626,0.02571994147228052,0.027494548646355886,6.899732551833122
fixed_kr_adjust_w0,1,812.5,150.0,0.048533184894674626,0.025842887651257626,0.027904907353858248,7.979060739755509
fixed_kr_adjust_w0,1,875.0,150.0,0.048533184894674626,0.025975017630745945,0.028341417643312713,9.11029222850545
fixed_kr_adjust_w0,1,937.5,150.0,0.048533184894674626,0.026116187671096032,0.02880289910384891,10.287533029663367
fixed_kr_adjust_w0,1,1000.0,150.0,0.048533184894674626,0.02626625659499351,0.02928816724651267,11.504915596138469
fixed_kr_adjust_w0,2,0.0,150.0,0.05516540084388311,0.03061862178478973,0.030618528367024656,-0.00030510114311730236
fixed_kr_adjust_w0,2,62.5,150.0,0.05516540084388311,0.030624832545896315,0.030633344778129335,0.02779519600723613
fixed_kr_adjust_w0,2,125.0,150.0,0.05516540084388311,0.030643457276501293,0.03067775107624566,0.1119123062222605
fixed_kr_adjust_w0,2,187.5,150.0,0.05516540084388311,0.030674473399969645,0.030751618916247257,0.25149744307489225
fixed_kr_adjust_w0,2,250.0,150.0,0.05516540084388311,0.030717843274342047,0.030854737177579004,0.44564946182696696
fixed_kr_adjust_w0,2,312.5,150.0,0.05516540084388311,0.03077351490852044,0.030986813118705926,0.6931226764948685
fixed_kr_adjust_w0,2,375.0,150.0,0.05516540084388311,0.03084142139172219,0.031147478642636145,0.9923578003317974
fixed_kr_adjust_w0,2,437.5,150.0,0.05516540084388311,0.030921482412202782,0.0313362942281963,1.3415004185886636
fixed_kr_adjust_w0,2,500.0,150.0,0.05516540084388311,0.0310136031719657,0.03155275561821736,1.7384385918080645
fixed_kr_adjust_w0,2,562.5,150.0,0.05516540084388311,0.03111767797110835,0.03179629508770227,2.1808089833180775
fixed_kr_adjust_w0,2,625.0,150.0,0.05516540084388311,0.031233585757957937,0.032066298678321704,2.666081719904997
fixed_kr_adjust_w0,2,687.5,150.0,0.05516540084388311,0.03136119591509244,0.032362102886868784,3.191545929837008
fixed_kr_adjust_w0,2,750.0,150.0,0.05516540084388311,0.03150036656686866,0.03268300575354983,3.754366426722925
fixed_kr_adjust_w0,2,812.5,150.0,0.05516540084388311,0.03165094439556644,0.03302827999983556,4.35164141409333
fixed_kr_adjust_w0,2,875.0,150.0,0.05516540084388311,0.031812769421611854,0.033397163139051125,4.980370292323311
fixed_kr_adjust_w0,2,937.5,150.0,0.05516540084388311,0.031985667965523865,0.033788889608168754,5.637592576114131
fixed_kr_adjust_w0,2,1000.0,150.0,0.05516540084388311,0.032169462644449025,0.03420267109924193,6.320305928839458
fixed_kr_adjust_w0,3,0.0,150.0,0.058022803671387936,0.03535533905932738,0.03535489439900185,-0.0012576893260348382
fixed_kr_adjust_w0,3,62.5,150.0,0.058022803671387936,0.03536251062874197,0.03536774697152408,0.014807610345001736
fixed_kr_adjust_w0,3,125.0,150.0,0.058022803671387936,0.03538401661586137,0.03540627669606274,0.06290998685375675
fixed_kr_adjust_w0,3,187.5,150.0,0.058022803671387936,0.0354198309566769,0.03547039975167018,0.1427697242686806
fixed_kr_adjust_w0,3,250.0,150.0,0.058022803671387936,0.035469910170258606,0.0355599781218974,0.25392776921751675
fixed_kr_adjust_w0,3,312.5,150.0,0.058022803671387936,0.03553419422378791,0.035674819390845845,0.395746041607989
fixed_kr_adjust_w0,3,375.0,150.0,0.058022803671387936,0.03561260591417408,0.035814680792885016,0.5674251392833529
fixed_kr_adjust_w0,3,437.5,150.0,0.058022803671387936,0.0357050523130972,0.035979270785792786,0.7680102812648615
fixed_kr_adjust_w0,3,500.0,150.0,0.058022803671387936,0.03581142429372023,0.03616825268446423,0.9964093799156024
fixed_kr_adjust_w0,3,562.5,150.0,0.058022803671387936,0.03593159930496579,0.036381243632124804,1.2513896844465613
fixed_kr_adjust_w0,3,625.0,150.0,0.058022803671387936,0.03606543825514286,0.03661782735783412,1.5316300852450864
fixed_kr_adjust_w0,3,687.5,150.0,0.058022803671387936,0.03621278980411383,0.036877548870281864,1.8357024403916886
fixed_kr_adjust_w0,3,750.0,150.0,0.058022803671387936,0.03637349034658404,0.037159921519197926,2.162099829079895
fixed_kr_adjust_w0,3,812.5,150.0,0.058022803671387936,0.03654736278482663,0.03746443728852915,2.5092768227951674
fixed_kr_adjust_w0,3,875.0,150.0,0.058022803671387936,0.03673422168392847,0.037790554788553615,2.8756104150351525
fixed_kr_adjust_w0,3,937.5,150.0,0.058022803671387936,0.03693386839603676,0.0381377266921012,3.2594969017478292
fixed_kr_adjust_w0,3,1000.0,150.0,0.058022803671387936,0.03714609588879252,0.03850538059911223,3.6592936021839715
fixed_kr_adjust_w0,4,0.0,150.0,0.05766766878683284,0.03952847075210474,0.03952854347554907,0.0001839773786977138
fixed_kr_adjust_w0,4,62.5,150.0,0.05766766878683284,0.03953648881228184,0.03954010154962174,0.009137729344279177
fixed_kr_adjust_w0,4,125.0,150.0,0.05766766878683284,0.03956053324229526,0.03957475551816749,0.03595066776557917
fixed_kr_adjust_w0,4,187.5,150.0,0.05766766878683284,0.03960057487635896,0.03963244466502938,0.08047809601231398
fixed_kr_adjust_w0,4,250.0,150.0,0.05766766878683284,0.039656565177269086,0.03971306899996872,0.14248289645625856
fixed_kr_adjust_w0,4,312.5,150.0,0.05766766878683284,0.03972843690229714,0.039816488589237184,0.22163390710937833
fixed_kr_adjust_w0,4,375.0,150.0,0.05766766878683284,0.03981610380427051,0.03994252661777704,0.3175167869965405
fixed_kr_adjust_w0,4,437.5,150.0,0.05766766878683284,0.039919461931494975,0.040090969956707315,0.4296351125840864
fixed_kr_adjust_w0,4,500.0,150.0,0.05766766878683284,0.04003838966087374,0.04026157162468844,0.5574199304843723
fixed_kr_adjust_w0,4,562.5,150.0,0.05766766878683284,0.040172749071154625,0.04045404876418251,0.7002251514568775
fixed_kr_adjust_w0,4,625.0,150.0,0.05766766878683284,0.040322385777620026,0.040668093223194264,0.8573586083939372
fixed_kr_adjust_w0,4,687.5,150.0,0.05766766878683284,0.04048712974676907,0.04090336560372296,1.028069560764818
fixed_kr_adjust_w0,4,750.0,150.0,0.05766766878683284,0.04066679835701048,0.04115950051381079,1.2115587572813447
fixed_kr_adjust_w0,4,812.5,150.0,0.05766766878683284,0.0408611939478788,0.04143611481017092,1.4070094550479104
fixed_kr_adjust_w0,4,875.0,150.0,0.05766766878683284,0.04107010790831047,0.04173279574110823,1.6135526945223087
fixed_kr_adjust_w0,4,937.5,150.0,0.05766766878683284,0.041293320018329,0.0420491247682721,1.8303317573099427
fixed_kr_adjust_w0,4,1000.0,150.0,0.05766766878683284,0.04153059819631527,0.042384659380911814,2.05646251604514
fixed_kr_adjust_w0,5,0.0,150.0,0.05412200852795404,0.04330127018922194,0.043301648828503306,0.0008744299640902188
fixed_kr_adjust_w0,5,62.5,150.0,0.05412200852795404,0.04331005353594112,0.043312341372476096,0.00528246064872271
fixed_kr_adjust_w0,5,125.0,150.0,0.05412200852795404,0.043336392894936945,0.0433444031780665,0.018483963695310492
fixed_kr_adjust_w0,5,187.5,150.0,0.05412200852795404,0.04338025627979404,0.0433977867651194,0.04041120737574682
fixed_kr_adjust_w0,5,250.0,150.0,0.05412200852795404,0.043441590631299,0.04347241393861828,0.07095345007250421
fixed_kr_adjust_w0,5,312.5,150.0,0.05412200852795404,0.043520322098524904,0.043568174977131516,0.10995524917825465
fixed_kr_adjust_w0,5,375.0,150.0,0.05412200852795404,0.043616356331110925,0.04368493116216171,0.15722274123542984
fixed_kr_adjust_w0,5,437.5,150.0,0.05412200852795404,0.043729579420588076,0.04382251478189367,0.21252287933470854
fixed_kr_adjust_w0,5,500.0,150.0,0.05412200852795404,0.04385985848483159,0.04398073124451452,0.27558857656764013
fixed_kr_adjust_w0,5,562.5,150.0,0.05412200852795404,0.04400704157791989,0.04415935638748931,0.34611463099542134
fixed_kr_adjust_w0,5,625.0,150.0,0.05412200852795404,0.044170960395234896,0.04435814592103386,0.4237750868988568
fixed_kr_adjust_w0,5,687.5,150.0,0.05412200852795404,0.04435142839929753,0.04457682933218779,0.5082157238792082
fixed_kr_adjust_w0,5,750.0,150.0,0.05412200852795404,0.04454824528990712,0.04481511428938768,0.5990561418162509
fixed_kr_adjust_w0,5,812.5,150.0,0.05412200852795404,0.04476119533822357,0.045072693027625385,0.6959101227035654
fixed_kr_adjust_w0,5,875.0,150.0,0.05412200852795404,0.044990048513043786,0.045349231894661494,0.7983618455391798
fixed_kr_adjust_w0,5,937.5,150.0,0.05412200852795404,0.045234565329898134,0.04564439204997326,0.9060034446804962
fixed_kr_adjust_w0,5,1000.0,150.0,0.05412200852795404,0.045494491372448015,0.04595781227828127,1.0184110028623032
fixed_kr_adjust_w0,6,0.0,150.0,0.0475467969446578,0.04677071733467427,0.04677071298895834,-9.291531497890842e-06
fixed_kr_adjust_w0,6,62.5,150.0,0.0475467969446578,0.04678020443405339,0.04678096747946723,0.001631128856899025
fixed_kr_adjust_w0,6,125.0,150.0,0.0475467969446578,0.04680865419521598,0.04681171747301452,0.006544255226316225
fixed_kr_adjust_w0,6,187.5,150.0,0.0475467969446578,0.046856032042074856,0.046862922525173635,0.014705647914427175
fixed_kr_adjust_w0,6,250.0,150.0,0.0475467969446578,0.04692228074453799,0.046934515983514495,0.026075541901123017
fixed_kr_adjust_w0,6,312.5,150.0,0.0475467969446578,0.04700732037581007,0.04702640424007325,0.0405976433257798
fixed_kr_adjust_w0,6,375.0,150.0,0.0475467969446578,0.04711104918075777,0.047138468896593934,0.05820230352110551
fixed_kr_adjust_w0,6,437.5,150.0,0.0475467969446578,0.047233344053126465,0.0472705664129676,0.07880526053642546
fixed_kr_adjust_w0,6,500.0,150.0,0.0475467969446578,0.047374061690728574,0.047422530319886504,0.1023104784097828
fixed_kr_adjust_w0,6,562.5,150.0,0.0475467969446578,0.04753303746239534,0.047594168101109675,0.1286066323085285
fixed_kr_adjust_w0,6,625.0,150.0,0.0475467969446578,0.047710089872648326,0.04778526972317466,0.15757641774938536
fixed_kr_adjust_w0,6,687.5,150.0,0.0475467969446578,0.04790501769907869,0.0479956021049768,0.18909168652671968
fixed_kr_adjust_w0,6,750.0,150.0,0.0475467969446578,0.0481176040513976,0.048224912847759836,0.22301359030181525
fixed_kr_adjust_w0,6,812.5,150.0,0.0475467969446578,0.048347616620051576,0.04847293491630102,0.2592026350218754
fixed_kr_adjust_w0,6,875.0,150.0,0.0475467969446578,0.048594805913430905,0.04873937848931298,0.2975062317146038
fixed_kr_adjust_w0,6,937.5,150.0,0.0475467969446578,0.04885891433210041,0.04902394859289751,0.33777717547167396
fixed_kr_adjust_w0,6,1000.0,150.0,0.0475467969446578,0.04913966711637078,0.049326329148595485,0.3798601886794632
fixed_kr_adjust_w0,7,0.0,150.0,0.040590688776101724,0.05000000000000001,0.04999902434449178,-0.0019513110164626197
fixed_kr_adjust_w0,7,62.5,150.0,0.040590688776101724,0.050010142134939775,0.05000939788480904,-0.0014881983912870438
fixed_kr_adjust_w0,7,125.0,150.0,0.040590688776101724,0.050040556206216516,0.0500405056029746,-0.00010112445934384974
fixed_kr_adjust_w0,7,187.5,150.0,0.040590688776101724,0.05009120524314566,0.050092308797970456,0.0022030909806139702
fixed_kr_adjust_w0,7,250.0,150.0,0.040590688776101724,0.05016202808609373,0.05016474357357053,0.0054134323918118114
fixed_kr_adjust_w0,7,312.5,150.0,0.040590688776101724,0.050252939219430984,0.05025772033693764,0.009514105206429018
fixed_kr_adjust_w0,7,375.0,150.0,0.040590688776101724,0.050363829985851656,0.05037112562412785,0.014485868684416453
fixed_kr_adjust_w0,7,437.5,150.0,0.040590688776101724,0.05049456868608988,0.05050482165339641,0.020305089385491207
fixed_kr_adjust_w0,7,500.0,150.0,0.040590688776101724,0.050645002190149196,0.050658648669354524,0.02694536205979597
fixed_kr_adjust_w0,7,562.5,150.0,0.040590688776101724,0.050814954418032965,0.05083242210247986,0.034375086324383915
fixed_kr_adjust_w0,7,625.0,150.0,0.040590688776101724,0.051004231204550894,0.05102593955685761,0.04256186554337645
fixed_kr_adjust_w0,7,687.5,150.0,0.040590688776101724,0.05121261790758813,0.051238977083843285,0.05147008165588684
fixed_kr_adjust_w0,7,750.0,150.0,0.040590688776101724,0.051439882225516834,0.051471291807797054,0.06106075854240467
fixed_kr_adjust_w0,7,812.5,150.0,0.040590688776101724,0.05168577604132469,0.05172262545605604,0.07129507875027256
fixed_kr_adjust_w0,7,875.0,150.0,0.040590688776101724,0.05195003240785262,0.05199269886014972,0.08212978956804264
fixed_kr_adjust_w0,7,937.5,150.0,0.040590688776101724,0.05223237606697871,0.05228122632310314,0.09352485910613857
fixed_kr_adjust_w0,7,1000.0,150.0,0.040590688776101724,0.05253251362119222,0.052587901972003304,0.10543632313215774
fixed_kr_adjust_w0,8,0.0,150.0,0.03625974537551135,0.05303300858899107,0.05303213270409971,-0.001651584389916739
fixed_kr_adjust_w0,8,62.5,150.0,0.03625974537551135,0.05304376594559601,0.053042967876970055,-0.0015045474462991892
fixed_kr_adjust_w0,8,125.0,150.0,0.03625974537551135,0.05307602493371828,0.05307546012380284,-0.0010641526303959575
fixed_kr_adjust_w0,8,187.5,150.0,0.03625974537551135,0.053129746350093654,0.053129569665877015,-0.0003325523436061598
fixed_kr_adjust_w0,8,250.0,150.0,0.03625974537551135,0.053204865294996614,0.05320523068249789,0.0006867558056023386
fixed_kr_adjust_w0,8,312.5,150.0,0.03625974537551135,0.05330129108628536,0.05330235113576438,0.001988787621108927
fixed_kr_adjust_w0,8,375.0,150.0,0.03625974537551135,0.05341890853341306,0.0534208142402321,0.003567476145365691
fixed_kr_adjust_w0,8,437.5,150.0,0.03625974537551135,0.05355757787352821,0.053560478163420876,0.0054152745658408
fixed_kr_adjust_w0,8,500.0,150.0,0.03625974537551135,0.05371713659750427,0.053721178230522144,0.007523917457032218
fixed_kr_adjust_w0,8,562.5,150.0,0.03625974537551135,0.05389739822389798,0.053902725116229594,0.00988339420296802
fixed_kr_adjust_w0,8,625.0,150.0,0.03625974537551135,0.05409815639982263,0.05410490965675429,0.0124833402486962
fixed_kr_adjust_w0,8,687.5,150.0,0.03625974537551135,0.05431918391775556,0.05432750158718485,0.015312581724136848
fixed_kr_adjust_w0,8,750.0,150.0,0.03625974537551135,0.05456023419675313,0.054570250859985674,0.018358908058248295
fixed_kr_adjust_w0,8,812.5,150.0,0.03625974537551135,0.05482104385462731,0.05483289056473384,0.0216097857201329
fixed_kr_adjust_w0,8,875.0,150.0,0.03625974537551135,0.05510133020822723,0.05511513391929071,0.025051502407137202
fixed_kr_adjust_w0,8,937.5,150.0,0.03625974537551135,0.055400800603337796,0.05541668493632426,0.02867166685946506
fixed_kr_adjust_w0,8,1000.0,150.0,0.03625974537551135,0.05571914443833085,0.05573722871175262,0.03245612186631525
fixed_kr_adjust_w0,9,0.0,150.0,0.033787411976712256,0.05590169943749474,0.055901403607293496,-0.0005291971518257369
fixed_kr_adjust_w0,9,62.5,150.0,0.033787411976712256,0.055913038684682455,0.05591277532752138,-0.00047101207029201427
fixed_kr_adjust_w0,9,125.0,150.0,0.033787411976712256,0.055947042636936464,0.05594687661976272,-0.0002967398559773396
fixed_kr_adjust_w0,9,187.5,150.0,0.033787411976712256,0.05600366998981743,0.05600366594565332,-7.221248372649628e-06
fixed_kr_adjust_w0,9,250.0,150.0,0.033787411976712256,0.05608285227479736,0.0560830744363327,0.0003961309497120653
fixed_kr_adjust_w0,9,312.5,150.0,0.033787411976712256,0.05618449398332623,0.05618500604836117,0.0009113992111342966
fixed_kr_adjust_w0,9,375.0,150.0,0.033787411976712256,0.05630847369014281,0.056309338671420565,0.0015361476187697029
fixed_kr_adjust_w0,9,437.5,150.0,0.033787411976712256,0.05645464404168579,0.05645592409357018,0.002267398734176467
fixed_kr_adjust_w0,9,500.0,150.0,0.033787411976712256,0.056622833531243935,0.05662458986278262,0.003101807926505231
fixed_kr_adjust_w0,9,562.5,150.0,0.033787411976712256,0.056812846083066956,0.05681513884511306,0.004035640183821297
fixed_kr_adjust_w0,9,625.0,150.0,0.033787411976712256,0.057024463668233286,0.057027351707938524,0.005064562679696791
fixed_kr_adjust_w0,9,687.5,150.0,0.033787411976712256,0.05725744713862059,0.057260988062648774,0.006184215687456388
fixed_kr_adjust_w0,9,750.0,150.0,0.033787411976712256,0.05751153655792863,0.0575157866211905,0.00738993168369155
fixed_kr_adjust_w0,9,812.5,150.0,0.033787411976712256,0.057786453875797096,0.05779146772913767,0.008676520195119435
fixed_kr_adjust_w0,9,875.0,150.0,0.033787411976712256,0.05808190196174478,0.05808773265706958,0.010038747230838549
fixed_kr_adjust_w0,9,937.5,150.0,0.033787411976712256,0.058397571111650816,0.05840427018141486,0.011471486975430292
fixed_kr_adjust_w0,9,1000.0,150.0,0.033787411976712256,0.05873313467224152,0.05874075189097091,0.012969201749400666
fixed_kr_adjust_w0,10,0.0,150.0,0.03222577279823271,0.058630196997792865,0.05862864766413858,-0.002642552359733
fixed_kr_adjust_w0,10,62.5,150.0,0.03222577279823271,0.05864208969866162,0.05864055713588835,-0.002613417736554398
fixed_kr_adjust_w0,10,125.0,150.0,0.03222577279823271,0.058677753338923076,0.05867627104760868,-0.0025261555360369535
fixed_kr_adjust_w0,10,187.5,150.0,0.03222577279823271,0.05873714461803926,0.058735745981343866,-0.002381179242684849
fixed_kr_adjust_w0,10,250.0,150.0,0.03222577279823271,0.05882019166590661,0.058818909845666636,-0.0021792180604452965
fixed_kr_adjust_w0,10,312.5,150.0,0.03222577279823271,0.05892679440343349,0.05892566230758291,-0.0019211902871121734
fixed_kr_adjust_w0,10,375.0,150.0,0.03222577279823271,0.05905682544398934,0.05905587560237083,-0.0016083519751869005
fixed_kr_adjust_w0,10,437.5,150.0,0.03222577279823271,0.05921013025080993,0.059209394766628176,-0.0012421593714394754
fixed_kr_adjust_w0,10,500.0,150.0,0.03222577279823271,0.05938652869511684,0.059386039108139874,-0.0008244074670197723
fixed_kr_adjust_w0,10,562.5,150.0,0.03222577279823271,0.05958581565240844,0.05958560308430203,-0.00035674279873683455
fixed_kr_adjust_w0,10,625.0,150.0,0.03222577279823271,0.05980776199339054,0.05980785678129633,0.00015848763209988092
fixed_kr_adjust_w0,10,687.5,150.0,0.03222577279823271,0.0600521171308812,0.06005254898410928,0.0007191307296283744
fixed_kr_adjust_w0,10,750.0,150.0,0.03222577279823271,0.06031860845615755,0.06031940642839267,0.0013229287868861128
fixed_kr_adjust_w0,10,812.5,150.0,0.03222577279823271,0.060606943954186275,0.060608136196446075,0.0019671710566710227
fixed_kr_adjust_w0,10,875.0,150.0,0.03222577279823271,0.06091681292772495,0.0609184268817284,0.0026494393351882035
fixed_kr_adjust_w0,10,937.5,150.0,0.03222577279823271,0.06124788916818341,0.06124995124541972,0.003366772739954082
fixed_kr_adjust_w0,10,1000.0,150.0,0.03222577279823271,0.0615998308587248,0.06160236669996309,0.004116636690298784
fixed_kr_adjust_w0,11,0.0,150.0,0.031153907604223416,0.06123724356957945,0.06123904449051821,0.002940891578035746
fixed_kr_adjust_w0,11,62.5,150.0,0.031153907604223416,0.06124966508946188,0.06125147357930976,0.0029526526312298293
fixed_kr_adjust_w0,11,125.0,150.0,0.031153907604223416,0.06128691454368524,0.061288745722298116,0.0029878786140718136
fixed_kr_adjust_w0,11,187.5,150.0,0.031153907604223416,0.06134894672015748,0.06135081565883527,0.0030464071148857837
fixed_kr_adjust_w0,11,250.0,150.0,0.031153907604223416,0.06143568651150491,0.06143760817703647,0.003127930427204654
fixed_kr_adjust_w0,11,312.5,150.0,0.031153907604223416,0.06154702945393297,0.061549018716775185,0.0032321021174597175
fixed_kr_adjust_w0,11,375.0,150.0,0.031153907604223416,0.061682842466044614,0.06168491402022488,0.0033583961073192408
fixed_kr_adjust_w0,11,437.5,150.0,0.031153907604223416,0.061842964161857736,0.06184513253250561,0.0035062527763095913
fixed_kr_adjust_w0,11,500.0,150.0,0.031153907604223416,0.06202720619663282,0.06202948559939222,0.003674843506847938
fixed_kr_adjust_w0,11,562.5,150.0,0.031153907604223416,0.06223535470343365,0.06223775927192935,0.003863669625019036
fixed_kr_adjust_w0,11,625.0,150.0,0.031153907604223416,0.06246717008487848,0.06246971353909613,0.004071665507168517
fixed_kr_adjust_w0,11,687.5,150.0,0.031153907604223416,0.06272239073996327,0.06272508654343165,0.004297992210705949
fixed_kr_adjust_w0,11,750.0,150.0,0.031153907604223416,0.06300073189069656,0.06300359323399786,0.004541762000894291
fixed_kr_adjust_w0,11,812.5,150.0,0.031153907604223416,0.06330188830083792,0.06330492794766471,0.004801826467383108
fixed_kr_adjust_w0,11,875.0,150.0,0.031153907604223416,0.06362553626728186,0.06362876677665256,0.005077378612785792
fixed_kr_adjust_w0,11,937.5,150.0,0.031153907604223416,0.06397133386030679,0.06397476710303275,0.00536684561472265
fixed_kr_adjust_w0,11,1000.0,150.0,0.031153907604223416,0.06433892472087276,0.06434257241178291,0.005669493119418813
fixed_kr_adjust_w0,12,0.0,150.0,0.030363983435650464,0.06373774391990981,0.06373751547064342,-0.00035842069760098737
fixed_kr_adjust_w0,12,62.5,150.0,0.030363983435650464,0.06375067264763855,0.0637504494660748,-0.00035008503357659504
fixed_kr_adjust_w0,12,125.0,150.0,0.030363983435650464,0.06378944310860128,0.06378923571727994,-0.0003251185638749497
fixed_kr_adjust_w0,12,187.5,150.0,0.030363983435650464,0.06385400824949714,0.06385382713564901,-0.000283637398954782
fixed_kr_adjust_w0,12,250.0,150.0,0.030363983435650464,0.06394428988128588,0.06394414545888692,-0.0002258565999008615
fixed_kr_adjust_w0,12,312.5,150.0,0.030363983435650464,0.06406017929590876,0.06406008190623155,-0.00015202841809380205
fixed_kr_adjust_w0,12,375.0,150.0,0.030363983435650464,0.06420153797306873,0.06420149783584375,-6.251754434767334e-05
fixed_kr_adjust_w0,12,437.5,150.0,0.030363983435650464,0.06436819794400113,0.06436822516198791,4.2284835758099985e-05
fixed_kr_adjust_w0,12,500.0,150.0,0.030363983435650464,0.0645599630861702,0.06456006752441952,0.00016176937583915808
fixed_kr_adjust_w0,12,562.5,150.0,0.030363983435650464,0.06477661092785071,0.06477680239898348,0.00029558683300297814
fixed_kr_adjust_w0,12,625.0,150.0,0.030363983435650464,0.06501789204285134,0.06501818007465926,0.00044300391610457493
fixed_kr_adjust_w0,12,687.5,150.0,0.030363983435650464,0.06528353418758899,0.06528392812651874,0.0006034277014212133
fixed_kr_adjust_w0,12,750.0,150.0,0.030363983435650464,0.06557324082603715,0.06557374979633086,0.0007761859674847166
fixed_kr_adjust_w0,12,812.5,150.0,0.030363983435650464,0.06588669420050841,0.06588732703935693,0.0009604956754894404
fixed_kr_adjust_w0,12,875.0,150.0,0.030363983435650464,0.06622355793999858,0.06622432337824126,0.0011558398045776576
fixed_kr_adjust_w0,12,937.5,150.0,0.030363983435650464,0.06658347539047504,0.0665843815642109,0.0013609589024000236
fixed_kr_adjust_w0,12,1000.0,150.0,0.030363983435650464,0.06696607599934691,0.06696713104141896,0.0015754873737327379
fixed_kr_adjust_w0,13,0.0,150.0,0.02976008483536954,0.06614378277661477,0.06614411405917174,0.0005008521482494503
fixed_kr_adjust_w0,13,62.5,150.0,0.02976008483536954,0.06615719955219249,0.06615753385686084,0.0005053186510516927
fixed_kr_adjust_w0,13,125.0,150.0,0.02976008483536954,0.06619743356320146,0.06619777692693757,0.0005186964473218182
fixed_kr_adjust_w0,13,187.5,150.0,0.02976008483536954,0.06626443597694444,0.06626479441608164,0.0005409223392913099
fixed_kr_adjust_w0,13,250.0,150.0,0.02976008483536954,0.0663581256623323,0.06635850515387007,0.0005718840518411998
fixed_kr_adjust_w0,13,312.5,150.0,0.02976008483536954,0.06647838978801467,0.06647879626248882,0.0006114385072277424
fixed_kr_adjust_w0,13,375.0,150.0,0.02976008483536954,0.06662508462561433,0.06662552395294237,0.0006594022814578518
fixed_kr_adjust_w0,13,437.5,150.0,0.02976008483536954,0.06679803584204429,0.06679851382407613,0.0007155630039388177
fixed_kr_adjust_w0,13,500.0,150.0,0.02976008483536954,0.06699703997693864,0.06699756227659796,0.0007795861720274696
fixed_kr_adjust_w0,13,562.5,150.0,0.02976008483536954,0.06722186602121169,0.06722243826489814,0.0008512761104693044
fixed_kr_adjust_w0,13,625.0,150.0,0.02976008483536954,0.0674722552997068,0.06747288296804724,0.0009302613906316498
fixed_kr_adjust_w0,13,687.5,150.0,0.02976008483536954,0.06774792525734222,0.06774861373513816,0.0010162345095073974
fixed_kr_adjust_w0,13,750.0,150.0,0.02976008483536954,0.06804856798993646,0.06804932250947211,0.0011087956116398795
fixed_kr_adjust_w0,13,812.5,150.0,0.02976008483536954,0.06837385382156252,0.06837467946298136,0.0012075396846656966
fixed_kr_adjust_w0,13,875.0,150.0,0.02976008483536954,0.06872343391755117,0.06872433573635249,0.0013122435098309284
fixed_kr_adjust_w0,13,937.5,150.0,0.02976008483536954,0.06909693801607351,0.06909792065839297,0.001422121366983758
fixed_kr_adjust_w0,13,1000.0,150.0,0.02976008483536954,0.0694939814853466,0.0694950496798727,0.0015371036502229475
